LOAD_ZONE,TIMEPOINT,ev_bau_mw
Oahu,2007011200,1.25542482560702
Oahu,2007011202,0.909477137980422
Oahu,2007011204,0.913728451730604
Oahu,2007011206,1.1049520692067
Oahu,2007011208,1.68851256993429
Oahu,2007011210,2.90110600326712
Oahu,2007011212,3.3261898775731
Oahu,2007011214,4.05594332052345
Oahu,2007011216,4.36769049529941
Oahu,2007011218,7.03827554181082
Oahu,2007011220,6.52944791173309
Oahu,2007011222,1.63633303748093
Oahu,2007011900,1.25542482560702
Oahu,2007011902,0.909477137980422
Oahu,2007011904,0.913728451730604
Oahu,2007011906,1.1049520692067
Oahu,2007011908,1.68851256993429
Oahu,2007011910,2.90110600326712
Oahu,2007011912,3.3261898775731
Oahu,2007011914,4.05594332052345
Oahu,2007011916,4.36769049529941
Oahu,2007011918,7.03827554181082
Oahu,2007011920,6.52944791173309
Oahu,2007011922,1.63633303748093
Oahu,2007021200,1.25542482560702
Oahu,2007021202,0.909477137980422
Oahu,2007021204,0.913728451730604
Oahu,2007021206,1.1049520692067
Oahu,2007021208,1.68851256993429
Oahu,2007021210,2.90110600326712
Oahu,2007021212,3.3261898775731
Oahu,2007021214,4.05594332052345
Oahu,2007021216,4.36769049529941
Oahu,2007021218,7.03827554181082
Oahu,2007021220,6.52944791173309
Oahu,2007021222,1.63633303748093
Oahu,2007050200,1.25542482560702
Oahu,2007050202,0.909477137980422
Oahu,2007050204,0.913728451730604
Oahu,2007050206,1.1049520692067
Oahu,2007050208,1.68851256993429
Oahu,2007050210,2.90110600326712
Oahu,2007050212,3.3261898775731
Oahu,2007050214,4.05594332052345
Oahu,2007050216,4.36769049529941
Oahu,2007050218,7.03827554181082
Oahu,2007050220,6.52944791173309
Oahu,2007050222,1.63633303748093
Oahu,2007092200,1.25542482560702
Oahu,2007092202,0.909477137980422
Oahu,2007092204,0.913728451730604
Oahu,2007092206,1.1049520692067
Oahu,2007092208,1.68851256993429
Oahu,2007092210,2.90110600326712
Oahu,2007092212,3.3261898775731
Oahu,2007092214,4.05594332052345
Oahu,2007092216,4.36769049529941
Oahu,2007092218,7.03827554181082
Oahu,2007092220,6.52944791173309
Oahu,2007092222,1.63633303748093
Oahu,2007102700,1.25542482560702
Oahu,2007102702,0.909477137980422
Oahu,2007102704,0.913728451730604
Oahu,2007102706,1.1049520692067
Oahu,2007102708,1.68851256993429
Oahu,2007102710,2.90110600326712
Oahu,2007102712,3.3261898775731
Oahu,2007102714,4.05594332052345
Oahu,2007102716,4.36769049529941
Oahu,2007102718,7.03827554181082
Oahu,2007102720,6.52944791173309
Oahu,2007102722,1.63633303748093
Oahu,2007121500,1.25542482560702
Oahu,2007121502,0.909477137980422
Oahu,2007121504,0.913728451730604
Oahu,2007121506,1.1049520692067
Oahu,2007121508,1.68851256993429
Oahu,2007121510,2.90110600326712
Oahu,2007121512,3.3261898775731
Oahu,2007121514,4.05594332052345
Oahu,2007121516,4.36769049529941
Oahu,2007121518,7.03827554181082
Oahu,2007121520,6.52944791173309
Oahu,2007121522,1.63633303748093
Oahu,2008022000,1.25542482560702
Oahu,2008022002,0.909477137980422
Oahu,2008022004,0.913728451730604
Oahu,2008022006,1.1049520692067
Oahu,2008022008,1.68851256993429
Oahu,2008022010,2.90110600326712
Oahu,2008022012,3.3261898775731
Oahu,2008022014,4.05594332052345
Oahu,2008022016,4.36769049529941
Oahu,2008022018,7.03827554181082
Oahu,2008022020,6.52944791173309
Oahu,2008022022,1.63633303748093
Oahu,2008041000,1.25542482560702
Oahu,2008041002,0.909477137980422
Oahu,2008041004,0.913728451730604
Oahu,2008041006,1.1049520692067
Oahu,2008041008,1.68851256993429
Oahu,2008041010,2.90110600326712
Oahu,2008041012,3.3261898775731
Oahu,2008041014,4.05594332052345
Oahu,2008041016,4.36769049529941
Oahu,2008041018,7.03827554181082
Oahu,2008041020,6.52944791173309
Oahu,2008041022,1.63633303748093
Oahu,2008061700,1.25542482560702
Oahu,2008061702,0.909477137980422
Oahu,2008061704,0.913728451730604
Oahu,2008061706,1.1049520692067
Oahu,2008061708,1.68851256993429
Oahu,2008061710,2.90110600326712
Oahu,2008061712,3.3261898775731
Oahu,2008061714,4.05594332052345
Oahu,2008061716,4.36769049529941
Oahu,2008061718,7.03827554181082
Oahu,2008061720,6.52944791173309
Oahu,2008061722,1.63633303748093
Oahu,2008081800,1.25542482560702
Oahu,2008081802,0.909477137980422
Oahu,2008081804,0.913728451730604
Oahu,2008081806,1.1049520692067
Oahu,2008081808,1.68851256993429
Oahu,2008081810,2.90110600326712
Oahu,2008081812,3.3261898775731
Oahu,2008081814,4.05594332052345
Oahu,2008081816,4.36769049529941
Oahu,2008081818,7.03827554181082
Oahu,2008081820,6.52944791173309
Oahu,2008081822,1.63633303748093
Oahu,2008091000,1.25542482560702
Oahu,2008091002,0.909477137980422
Oahu,2008091004,0.913728451730604
Oahu,2008091006,1.1049520692067
Oahu,2008091008,1.68851256993429
Oahu,2008091010,2.90110600326712
Oahu,2008091012,3.3261898775731
Oahu,2008091014,4.05594332052345
Oahu,2008091016,4.36769049529941
Oahu,2008091018,7.03827554181082
Oahu,2008091020,6.52944791173309
Oahu,2008091022,1.63633303748093
Oahu,2008112200,1.25542482560702
Oahu,2008112202,0.909477137980422
Oahu,2008112204,0.913728451730604
Oahu,2008112206,1.1049520692067
Oahu,2008112208,1.68851256993429
Oahu,2008112210,2.90110600326712
Oahu,2008112212,3.3261898775731
Oahu,2008112214,4.05594332052345
Oahu,2008112216,4.36769049529941
Oahu,2008112218,7.03827554181082
Oahu,2008112220,6.52944791173309
Oahu,2008112222,1.63633303748093
Oahu,2207011200,1.741395725842
Oahu,2207011202,1.26153280429542
Oahu,2207011204,1.26742978788439
Oahu,2207011206,1.5326754508351
Oahu,2207011208,2.34213033894111
Oahu,2207011210,4.02411477872536
Oahu,2207011212,4.61374724953687
Oahu,2207011214,5.62598589620994
Oahu,2207011216,6.05840939670563
Oahu,2207011218,9.76276929993114
Oahu,2207011220,9.05697613562977
Oahu,2207011222,2.26975227779613
Oahu,2207011900,1.741395725842
Oahu,2207011902,1.26153280429542
Oahu,2207011904,1.26742978788439
Oahu,2207011906,1.5326754508351
Oahu,2207011908,2.34213033894111
Oahu,2207011910,4.02411477872536
Oahu,2207011912,4.61374724953687
Oahu,2207011914,5.62598589620994
Oahu,2207011916,6.05840939670563
Oahu,2207011918,9.76276929993114
Oahu,2207011920,9.05697613562977
Oahu,2207011922,2.26975227779613
Oahu,2207021200,1.741395725842
Oahu,2207021202,1.26153280429542
Oahu,2207021204,1.26742978788439
Oahu,2207021206,1.5326754508351
Oahu,2207021208,2.34213033894111
Oahu,2207021210,4.02411477872536
Oahu,2207021212,4.61374724953687
Oahu,2207021214,5.62598589620994
Oahu,2207021216,6.05840939670563
Oahu,2207021218,9.76276929993114
Oahu,2207021220,9.05697613562977
Oahu,2207021222,2.26975227779613
Oahu,2207050200,1.741395725842
Oahu,2207050202,1.26153280429542
Oahu,2207050204,1.26742978788439
Oahu,2207050206,1.5326754508351
Oahu,2207050208,2.34213033894111
Oahu,2207050210,4.02411477872536
Oahu,2207050212,4.61374724953687
Oahu,2207050214,5.62598589620994
Oahu,2207050216,6.05840939670563
Oahu,2207050218,9.76276929993114
Oahu,2207050220,9.05697613562977
Oahu,2207050222,2.26975227779613
Oahu,2207092200,1.741395725842
Oahu,2207092202,1.26153280429542
Oahu,2207092204,1.26742978788439
Oahu,2207092206,1.5326754508351
Oahu,2207092208,2.34213033894111
Oahu,2207092210,4.02411477872536
Oahu,2207092212,4.61374724953687
Oahu,2207092214,5.62598589620994
Oahu,2207092216,6.05840939670563
Oahu,2207092218,9.76276929993114
Oahu,2207092220,9.05697613562977
Oahu,2207092222,2.26975227779613
Oahu,2207102700,1.741395725842
Oahu,2207102702,1.26153280429542
Oahu,2207102704,1.26742978788439
Oahu,2207102706,1.5326754508351
Oahu,2207102708,2.34213033894111
Oahu,2207102710,4.02411477872536
Oahu,2207102712,4.61374724953687
Oahu,2207102714,5.62598589620994
Oahu,2207102716,6.05840939670563
Oahu,2207102718,9.76276929993114
Oahu,2207102720,9.05697613562977
Oahu,2207102722,2.26975227779613
Oahu,2207121500,1.741395725842
Oahu,2207121502,1.26153280429542
Oahu,2207121504,1.26742978788439
Oahu,2207121506,1.5326754508351
Oahu,2207121508,2.34213033894111
Oahu,2207121510,4.02411477872536
Oahu,2207121512,4.61374724953687
Oahu,2207121514,5.62598589620994
Oahu,2207121516,6.05840939670563
Oahu,2207121518,9.76276929993114
Oahu,2207121520,9.05697613562977
Oahu,2207121522,2.26975227779613
Oahu,2208022000,1.741395725842
Oahu,2208022002,1.26153280429542
