HawaiiStorageSpinningReserveUp_index_1,HawaiiStorageSpinningReserveUp_index_2,HawaiiStorageSpinningReserveUp_index_3,HawaiiStorageSpinningReserveUp
contingency,system_wide_balancing_area,2007121506,0.0
contingency,system_wide_balancing_area,2007121508,0.0
contingency,system_wide_balancing_area,2007121510,0.0
contingency,system_wide_balancing_area,2007121512,0.0
contingency,system_wide_balancing_area,2007121514,0.0
contingency,system_wide_balancing_area,2007121516,0.0
contingency,system_wide_balancing_area,2007121518,0.0
contingency,system_wide_balancing_area,2007121520,0.0
contingency,system_wide_balancing_area,2007121522,0.0
contingency,system_wide_balancing_area,2008022000,0.0
contingency,system_wide_balancing_area,2008022002,0.0
contingency,system_wide_balancing_area,2008022004,0.0
contingency,system_wide_balancing_area,2008022006,0.0
contingency,system_wide_balancing_area,2008022008,0.0
contingency,system_wide_balancing_area,2008022010,0.0
contingency,system_wide_balancing_area,2008022012,0.0
contingency,system_wide_balancing_area,2008022014,0.0
contingency,system_wide_balancing_area,2008022016,0.0
contingency,system_wide_balancing_area,2008022018,0.0
contingency,system_wide_balancing_area,2008022020,0.0
contingency,system_wide_balancing_area,2008022022,0.0
contingency,system_wide_balancing_area,2008041000,0.0
contingency,system_wide_balancing_area,2008041002,0.0
contingency,system_wide_balancing_area,2008041004,0.0
contingency,system_wide_balancing_area,2008041006,0.0
contingency,system_wide_balancing_area,2008041008,0.0
contingency,system_wide_balancing_area,2008041010,0.0
contingency,system_wide_balancing_area,2008041012,0.0
contingency,system_wide_balancing_area,2008041014,0.0
contingency,system_wide_balancing_area,2008041016,0.0
contingency,system_wide_balancing_area,2008041018,0.0
contingency,system_wide_balancing_area,2008041020,0.0
contingency,system_wide_balancing_area,2008041022,0.0
contingency,system_wide_balancing_area,2008061700,0.0
contingency,system_wide_balancing_area,2008061702,0.0
contingency,system_wide_balancing_area,2008061704,0.0
contingency,system_wide_balancing_area,2008061706,0.0
contingency,system_wide_balancing_area,2008061708,0.0
contingency,system_wide_balancing_area,2008061710,0.0
contingency,system_wide_balancing_area,2008061712,0.0
contingency,system_wide_balancing_area,2008061714,0.0
contingency,system_wide_balancing_area,2008061716,0.0
contingency,system_wide_balancing_area,2008061718,0.0
contingency,system_wide_balancing_area,2008061720,0.0
contingency,system_wide_balancing_area,2008061722,0.0
contingency,system_wide_balancing_area,2008081800,0.0
contingency,system_wide_balancing_area,2008081802,0.0
contingency,system_wide_balancing_area,2008081804,0.0
contingency,system_wide_balancing_area,2008081806,0.0
contingency,system_wide_balancing_area,2008081808,0.0
contingency,system_wide_balancing_area,2008081810,0.0
contingency,system_wide_balancing_area,2008081812,0.0
contingency,system_wide_balancing_area,2008081814,0.0
contingency,system_wide_balancing_area,2008081816,0.0
contingency,system_wide_balancing_area,2008081818,0.0
contingency,system_wide_balancing_area,2008081820,0.0
contingency,system_wide_balancing_area,2008081822,0.0
contingency,system_wide_balancing_area,2008091000,0.0
contingency,system_wide_balancing_area,2008091002,0.0
contingency,system_wide_balancing_area,2008091004,0.0
contingency,system_wide_balancing_area,2008091006,0.0
contingency,system_wide_balancing_area,2008091008,0.0
contingency,system_wide_balancing_area,2008091010,0.0
contingency,system_wide_balancing_area,2008091012,0.0
contingency,system_wide_balancing_area,2008091014,0.0
contingency,system_wide_balancing_area,2008091016,0.0
contingency,system_wide_balancing_area,2008091018,0.0
contingency,system_wide_balancing_area,2008091020,0.0
contingency,system_wide_balancing_area,2008091022,0.0
contingency,system_wide_balancing_area,2008112200,0.0
contingency,system_wide_balancing_area,2008112202,0.0
contingency,system_wide_balancing_area,2008112204,0.0
contingency,system_wide_balancing_area,2008112206,0.0
contingency,system_wide_balancing_area,2008112208,0.0
contingency,system_wide_balancing_area,2008112210,0.0
contingency,system_wide_balancing_area,2008112212,0.0
contingency,system_wide_balancing_area,2008112214,0.0
contingency,system_wide_balancing_area,2008112216,0.0
contingency,system_wide_balancing_area,2008112218,0.0
contingency,system_wide_balancing_area,2008112220,0.0
contingency,system_wide_balancing_area,2008112222,0.0
contingency,system_wide_balancing_area,2107011200,0.0
contingency,system_wide_balancing_area,2107011202,0.0
contingency,system_wide_balancing_area,2107011204,0.0
contingency,system_wide_balancing_area,2107011206,0.0
contingency,system_wide_balancing_area,2107011208,0.0
contingency,system_wide_balancing_area,2107011210,0.0
contingency,system_wide_balancing_area,2107011212,0.0
contingency,system_wide_balancing_area,2107011214,0.0
contingency,system_wide_balancing_area,2107011216,0.0
contingency,system_wide_balancing_area,2107011218,0.0
contingency,system_wide_balancing_area,2107011220,0.0
contingency,system_wide_balancing_area,2107011222,0.0
contingency,system_wide_balancing_area,2107011900,0.0
contingency,system_wide_balancing_area,2107011902,0.0
contingency,system_wide_balancing_area,2107011904,0.0
contingency,system_wide_balancing_area,2107011906,0.0
contingency,system_wide_balancing_area,2107011908,0.0
contingency,system_wide_balancing_area,2107011910,0.0
contingency,system_wide_balancing_area,2107011912,0.0
contingency,system_wide_balancing_area,2107011914,0.0
contingency,system_wide_balancing_area,2107011916,0.0
contingency,system_wide_balancing_area,2107011918,0.0
contingency,system_wide_balancing_area,2107011920,0.0
contingency,system_wide_balancing_area,2107011922,0.0
contingency,system_wide_balancing_area,2107021200,0.0
contingency,system_wide_balancing_area,2107021202,0.0
contingency,system_wide_balancing_area,2107021204,0.0
contingency,system_wide_balancing_area,2107021206,0.0
contingency,system_wide_balancing_area,2107021208,0.0
contingency,system_wide_balancing_area,2107021210,0.0
contingency,system_wide_balancing_area,2107021212,0.0
contingency,system_wide_balancing_area,2107021214,0.0
contingency,system_wide_balancing_area,2107021216,0.0
contingency,system_wide_balancing_area,2107021218,0.0
contingency,system_wide_balancing_area,2107021220,0.0
contingency,system_wide_balancing_area,2107021222,0.0
contingency,system_wide_balancing_area,2107050200,0.0
contingency,system_wide_balancing_area,2107050202,0.0
contingency,system_wide_balancing_area,2107050204,0.0
contingency,system_wide_balancing_area,2107050206,0.0
contingency,system_wide_balancing_area,2107050208,0.0
contingency,system_wide_balancing_area,2107050210,0.0
contingency,system_wide_balancing_area,2107050212,0.0
contingency,system_wide_balancing_area,2107050214,0.0
contingency,system_wide_balancing_area,2107050216,0.0
contingency,system_wide_balancing_area,2107050218,0.0
contingency,system_wide_balancing_area,2107050220,0.0
contingency,system_wide_balancing_area,2107050222,0.0
contingency,system_wide_balancing_area,2107092200,0.0
contingency,system_wide_balancing_area,2107092202,0.0
contingency,system_wide_balancing_area,2107092204,0.0
contingency,system_wide_balancing_area,2107092206,0.0
contingency,system_wide_balancing_area,2107092208,0.0
contingency,system_wide_balancing_area,2107092210,0.0
contingency,system_wide_balancing_area,2107092212,0.0
contingency,system_wide_balancing_area,2107092214,0.0
contingency,system_wide_balancing_area,2107092216,0.0
contingency,system_wide_balancing_area,2107092218,0.0
contingency,system_wide_balancing_area,2107092220,0.0
contingency,system_wide_balancing_area,2107092222,0.0
contingency,system_wide_balancing_area,2107102700,0.0
contingency,system_wide_balancing_area,2107102702,0.0
contingency,system_wide_balancing_area,2107102704,0.0
contingency,system_wide_balancing_area,2107102706,0.0
contingency,system_wide_balancing_area,2107102708,0.0
contingency,system_wide_balancing_area,2107102710,0.0
contingency,system_wide_balancing_area,2107102712,0.0
contingency,system_wide_balancing_area,2107102714,0.0
contingency,system_wide_balancing_area,2107102716,0.0
contingency,system_wide_balancing_area,2107102718,0.0
contingency,system_wide_balancing_area,2107102720,0.0
contingency,system_wide_balancing_area,2107102722,0.0
contingency,system_wide_balancing_area,2107121500,0.0
contingency,system_wide_balancing_area,2107121502,0.0
contingency,system_wide_balancing_area,2107121504,0.0
contingency,system_wide_balancing_area,2107121506,0.0
contingency,system_wide_balancing_area,2107121508,0.0
contingency,system_wide_balancing_area,2107121510,0.0
contingency,system_wide_balancing_area,2107121512,0.0
contingency,system_wide_balancing_area,2107121514,0.0
contingency,system_wide_balancing_area,2107121516,0.0
contingency,system_wide_balancing_area,2107121518,0.0
contingency,system_wide_balancing_area,2107121520,0.0
contingency,system_wide_balancing_area,2107121522,0.0
contingency,system_wide_balancing_area,2108022000,0.0
contingency,system_wide_balancing_area,2108022002,0.0
contingency,system_wide_balancing_area,2108022004,0.0
contingency,system_wide_balancing_area,2108022006,0.0
contingency,system_wide_balancing_area,2108022008,0.0
contingency,system_wide_balancing_area,2108022010,0.0
contingency,system_wide_balancing_area,2108022012,0.0
contingency,system_wide_balancing_area,2108022014,0.0
contingency,system_wide_balancing_area,2108022016,0.0
contingency,system_wide_balancing_area,2108022018,0.0
contingency,system_wide_balancing_area,2108022020,0.0
contingency,system_wide_balancing_area,2108022022,0.0
contingency,system_wide_balancing_area,2108041000,0.0
contingency,system_wide_balancing_area,2108041002,0.0
contingency,system_wide_balancing_area,2108041004,0.0
contingency,system_wide_balancing_area,2108041006,0.0
contingency,system_wide_balancing_area,2108041008,0.0
contingency,system_wide_balancing_area,2108041010,0.0
contingency,system_wide_balancing_area,2108041012,0.0
contingency,system_wide_balancing_area,2108041014,0.0
contingency,system_wide_balancing_area,2108041016,0.0
contingency,system_wide_balancing_area,2108041018,0.0
contingency,system_wide_balancing_area,2108041020,0.0
contingency,system_wide_balancing_area,2108041022,0.0
contingency,system_wide_balancing_area,2108061700,0.0
contingency,system_wide_balancing_area,2108061702,0.0
contingency,system_wide_balancing_area,2108061704,0.0
contingency,system_wide_balancing_area,2108061706,0.0
contingency,system_wide_balancing_area,2108061708,0.0
contingency,system_wide_balancing_area,2108061710,0.0
contingency,system_wide_balancing_area,2108061712,0.0
contingency,system_wide_balancing_area,2108061714,0.0
contingency,system_wide_balancing_area,2108061716,0.0
contingency,system_wide_balancing_area,2108061718,0.0
contingency,system_wide_balancing_area,2108061720,0.0
contingency,system_wide_balancing_area,2108061722,0.0
contingency,system_wide_balancing_area,2108081800,0.0
contingency,system_wide_balancing_area,2108081802,0.0
contingency,system_wide_balancing_area,2108081804,0.0
contingency,system_wide_balancing_area,2108081806,0.0
contingency,system_wide_balancing_area,2108081808,0.0
contingency,system_wide_balancing_area,2108081810,0.0
contingency,system_wide_balancing_area,2108081812,0.0
contingency,system_wide_balancing_area,2108081814,0.0
contingency,system_wide_balancing_area,2108081816,0.0
contingency,system_wide_balancing_area,2108081818,0.0
contingency,system_wide_balancing_area,2108081820,0.0
contingency,system_wide_balancing_area,2108081822,0.0
contingency,system_wide_balancing_area,2108091000,0.0
contingency,system_wide_balancing_area,2108091002,0.0
contingency,system_wide_balancing_area,2108091004,0.0
contingency,system_wide_balancing_area,2108091006,0.0
contingency,system_wide_balancing_area,2108091008,0.0
contingency,system_wide_balancing_area,2108091010,0.0
contingency,system_wide_balancing_area,2108091012,0.0
contingency,system_wide_balancing_area,2108091014,0.0
contingency,system_wide_balancing_area,2108091016,0.0
contingency,system_wide_balancing_area,2108091018,0.0
contingency,system_wide_balancing_area,2108091020,0.0
contingency,system_wide_balancing_area,2108091022,0.0
contingency,system_wide_balancing_area,2108112200,0.0
contingency,system_wide_balancing_area,2108112202,0.0
contingency,system_wide_balancing_area,2108112204,0.0
contingency,system_wide_balancing_area,2108112206,0.0
contingency,system_wide_balancing_area,2108112208,0.0
contingency,system_wide_balancing_area,2108112210,0.0
contingency,system_wide_balancing_area,2108112212,0.0
contingency,system_wide_balancing_area,2108112214,0.0
contingency,system_wide_balancing_area,2108112216,0.0
contingency,system_wide_balancing_area,2108112218,0.0
contingency,system_wide_balancing_area,2108112220,0.0
contingency,system_wide_balancing_area,2108112222,0.0
contingency,system_wide_balancing_area,2207011200,96.29331923421387
contingency,system_wide_balancing_area,2207011202,134.4
contingency,system_wide_balancing_area,2207011204,128.99978494662915
contingency,system_wide_balancing_area,2207011206,57.9700134084296
contingency,system_wide_balancing_area,2207011208,111.83611427212247
contingency,system_wide_balancing_area,2207011210,8.340501860309502
contingency,system_wide_balancing_area,2207011212,134.4
contingency,system_wide_balancing_area,2207011214,20.17400830665636
contingency,system_wide_balancing_area,2207011216,0.0
contingency,system_wide_balancing_area,2207011218,47.3385224703095
contingency,system_wide_balancing_area,2207011220,110.38462691345347
contingency,system_wide_balancing_area,2207011222,34.1385018603095
contingency,system_wide_balancing_area,2207011900,25.196000000000012
contingency,system_wide_balancing_area,2207011902,0.0
contingency,system_wide_balancing_area,2207011904,134.4
contingency,system_wide_balancing_area,2207011906,123.40197939000001
contingency,system_wide_balancing_area,2207011908,0.0
contingency,system_wide_balancing_area,2207011910,0.0
contingency,system_wide_balancing_area,2207011912,88.74050186030951
contingency,system_wide_balancing_area,2207011914,0.0
contingency,system_wide_balancing_area,2207011916,0.0
contingency,system_wide_balancing_area,2207011918,0.0
contingency,system_wide_balancing_area,2207011920,112.23189550463353
contingency,system_wide_balancing_area,2207011922,113.33941914501338
contingency,system_wide_balancing_area,2207021200,123.85457742534815
contingency,system_wide_balancing_area,2207021202,113.41491544319359
contingency,system_wide_balancing_area,2207021204,85.06054245964904
contingency,system_wide_balancing_area,2207021206,22.548005862230184
contingency,system_wide_balancing_area,2207021208,88.74050186030951
contingency,system_wide_balancing_area,2207021210,95.00176379041383
contingency,system_wide_balancing_area,2207021212,0.0
contingency,system_wide_balancing_area,2207021214,0.0
contingency,system_wide_balancing_area,2207021216,0.0
contingency,system_wide_balancing_area,2207021218,0.0
contingency,system_wide_balancing_area,2207021220,0.0
contingency,system_wide_balancing_area,2207021222,49.400480873578914
contingency,system_wide_balancing_area,2207050200,150.0
contingency,system_wide_balancing_area,2207050202,123.40197939000001
contingency,system_wide_balancing_area,2207050204,119.37484525192677
contingency,system_wide_balancing_area,2207050206,0.0
contingency,system_wide_balancing_area,2207050208,0.0
contingency,system_wide_balancing_area,2207050210,0.0
contingency,system_wide_balancing_area,2207050212,0.0
contingency,system_wide_balancing_area,2207050214,8.340501860309502
contingency,system_wide_balancing_area,2207050216,0.0
contingency,system_wide_balancing_area,2207050218,45.212775146292586
contingency,system_wide_balancing_area,2207050220,0.0
contingency,system_wide_balancing_area,2207050222,0.0
contingency,system_wide_balancing_area,2207092200,122.07808218203641
contingency,system_wide_balancing_area,2207092202,150.0
contingency,system_wide_balancing_area,2207092204,150.0
contingency,system_wide_balancing_area,2207092206,126.62632846491637
contingency,system_wide_balancing_area,2207092208,0.0
contingency,system_wide_balancing_area,2207092210,0.0
contingency,system_wide_balancing_area,2207092212,0.0
contingency,system_wide_balancing_area,2207092214,0.0
contingency,system_wide_balancing_area,2207092216,44.3405018603095
contingency,system_wide_balancing_area,2207092218,0.0
contingency,system_wide_balancing_area,2207092220,0.0
contingency,system_wide_balancing_area,2207092222,0.0
contingency,system_wide_balancing_area,2207102700,134.4
contingency,system_wide_balancing_area,2207102702,98.0166018061646
contingency,system_wide_balancing_area,2207102704,135.91923282
contingency,system_wide_balancing_area,2207102706,123.40197939000001
contingency,system_wide_balancing_area,2207102708,0.0
contingency,system_wide_balancing_area,2207102710,0.0
contingency,system_wide_balancing_area,2207102712,0.0
contingency,system_wide_balancing_area,2207102714,0.0
contingency,system_wide_balancing_area,2207102716,0.0
contingency,system_wide_balancing_area,2207102718,0.0
contingency,system_wide_balancing_area,2207102720,122.17449051943703
contingency,system_wide_balancing_area,2207102722,41.633806577771246
contingency,system_wide_balancing_area,2207121500,123.40197939000001
contingency,system_wide_balancing_area,2207121502,74.09999999999987
contingency,system_wide_balancing_area,2207121504,91.10752415895502
contingency,system_wide_balancing_area,2207121506,123.40197939000001
contingency,system_wide_balancing_area,2207121508,99.4337134833645
contingency,system_wide_balancing_area,2207121510,150.0
contingency,system_wide_balancing_area,2207121512,88.74050186030951
contingency,system_wide_balancing_area,2207121514,0.0
contingency,system_wide_balancing_area,2207121516,40.217266091944765
contingency,system_wide_balancing_area,2207121518,24.78005803600427
contingency,system_wide_balancing_area,2207121520,102.02390074399574
contingency,system_wide_balancing_area,2207121522,150.0
contingency,system_wide_balancing_area,2208022000,86.79261517807923
contingency,system_wide_balancing_area,2208022002,0.0
contingency,system_wide_balancing_area,2208022004,122.91549232178278
contingency,system_wide_balancing_area,2208022006,0.0
contingency,system_wide_balancing_area,2208022008,0.0
contingency,system_wide_balancing_area,2208022010,134.4
contingency,system_wide_balancing_area,2208022012,0.0
contingency,system_wide_balancing_area,2208022014,134.4
contingency,system_wide_balancing_area,2208022016,0.0
contingency,system_wide_balancing_area,2208022018,25.112096756932004
contingency,system_wide_balancing_area,2208022020,33.96399119717792
contingency,system_wide_balancing_area,2208022022,89.62302930257343
contingency,system_wide_balancing_area,2208041000,150.0
contingency,system_wide_balancing_area,2208041002,113.90695471806112
contingency,system_wide_balancing_area,2208041004,150.0
contingency,system_wide_balancing_area,2208041006,119.37224538155255
contingency,system_wide_balancing_area,2208041008,32.3558181163026
contingency,system_wide_balancing_area,2208041010,22.004724082531737
contingency,system_wide_balancing_area,2208041012,0.0
contingency,system_wide_balancing_area,2208041014,0.0
contingency,system_wide_balancing_area,2208041016,88.74050186030951
contingency,system_wide_balancing_area,2208041018,72.6675756704716
contingency,system_wide_balancing_area,2208041020,88.74050186030951
contingency,system_wide_balancing_area,2208041022,123.88450148999999
contingency,system_wide_balancing_area,2208061700,123.78091149
contingency,system_wide_balancing_area,2208061702,150.0
contingency,system_wide_balancing_area,2208061704,134.4
contingency,system_wide_balancing_area,2208061706,22.395853124167303
contingency,system_wide_balancing_area,2208061708,0.0
contingency,system_wide_balancing_area,2208061710,71.22753011224779
contingency,system_wide_balancing_area,2208061712,88.74050186030951
contingency,system_wide_balancing_area,2208061714,0.0
contingency,system_wide_balancing_area,2208061716,0.0
contingency,system_wide_balancing_area,2208061718,89.25986152687713
contingency,system_wide_balancing_area,2208061720,88.74050186030951
contingency,system_wide_balancing_area,2208061722,92.26744233507395
contingency,system_wide_balancing_area,2208081800,147.68508915503867
contingency,system_wide_balancing_area,2208081802,50.13098137621594
contingency,system_wide_balancing_area,2208081804,69.41043587134119
contingency,system_wide_balancing_area,2208081806,0.0
contingency,system_wide_balancing_area,2208081808,0.0
contingency,system_wide_balancing_area,2208081810,0.0
contingency,system_wide_balancing_area,2208081812,0.0
contingency,system_wide_balancing_area,2208081814,0.0
contingency,system_wide_balancing_area,2208081816,0.0
contingency,system_wide_balancing_area,2208081818,0.0
contingency,system_wide_balancing_area,2208081820,0.0
contingency,system_wide_balancing_area,2208081822,0.0
contingency,system_wide_balancing_area,2208091000,134.4
contingency,system_wide_balancing_area,2208091002,126.8067949952185
contingency,system_wide_balancing_area,2208091004,117.88665582112797
contingency,system_wide_balancing_area,2208091006,0.0
contingency,system_wide_balancing_area,2208091008,0.0
contingency,system_wide_balancing_area,2208091010,134.4
contingency,system_wide_balancing_area,2208091012,0.0
contingency,system_wide_balancing_area,2208091014,0.0
contingency,system_wide_balancing_area,2208091016,134.4
contingency,system_wide_balancing_area,2208091018,17.760488998485357
contingency,system_wide_balancing_area,2208091020,20.740501860309507
contingency,system_wide_balancing_area,2208091022,5.3364394273035884
contingency,system_wide_balancing_area,2208112200,150.0
contingency,system_wide_balancing_area,2208112202,110.89999999999996
contingency,system_wide_balancing_area,2208112204,134.4
contingency,system_wide_balancing_area,2208112206,150.0
contingency,system_wide_balancing_area,2208112208,88.74050186030951
contingency,system_wide_balancing_area,2208112210,0.0
contingency,system_wide_balancing_area,2208112212,0.0
contingency,system_wide_balancing_area,2208112214,0.0
contingency,system_wide_balancing_area,2208112216,34.1385018603095
contingency,system_wide_balancing_area,2208112218,43.55139760750609
contingency,system_wide_balancing_area,2208112220,112.27773556249392
contingency,system_wide_balancing_area,2208112222,146.485144206
contingency,system_wide_balancing_area,2307011200,41.226544653691526
contingency,system_wide_balancing_area,2307011202,0.0
contingency,system_wide_balancing_area,2307011204,134.4
contingency,system_wide_balancing_area,2307011206,81.16827602018361
contingency,system_wide_balancing_area,2307011208,0.0
contingency,system_wide_balancing_area,2307011210,150.0
contingency,system_wide_balancing_area,2307011212,0.0
contingency,system_wide_balancing_area,2307011214,0.0
contingency,system_wide_balancing_area,2307011216,134.4
contingency,system_wide_balancing_area,2307011218,64.3217215920121
contingency,system_wide_balancing_area,2307011220,67.27627537919682
contingency,system_wide_balancing_area,2307011222,98.95060301094009
contingency,system_wide_balancing_area,2307011900,150.0
contingency,system_wide_balancing_area,2307011902,134.4
contingency,system_wide_balancing_area,2307011904,94.45952176168115
contingency,system_wide_balancing_area,2307011906,134.4
contingency,system_wide_balancing_area,2307011908,0.0
contingency,system_wide_balancing_area,2307011910,48.54050186030946
contingency,system_wide_balancing_area,2307011912,88.74050186030951
contingency,system_wide_balancing_area,2307011914,52.830178204971844
contingency,system_wide_balancing_area,2307011916,110.35039121654177
contingency,system_wide_balancing_area,2307011918,95.59053525039846
contingency,system_wide_balancing_area,2307011920,128.79939559183796
contingency,system_wide_balancing_area,2307011922,35.149895794213656
contingency,system_wide_balancing_area,2307021200,81.69373503741866
contingency,system_wide_balancing_area,2307021202,48.54050186030946
contingency,system_wide_balancing_area,2307021204,96.10102472750924
contingency,system_wide_balancing_area,2307021206,0.0
contingency,system_wide_balancing_area,2307021208,0.0
contingency,system_wide_balancing_area,2307021210,88.74050186030951
contingency,system_wide_balancing_area,2307021212,8.340501860309502
contingency,system_wide_balancing_area,2307021214,88.74050186030951
contingency,system_wide_balancing_area,2307021216,0.0
contingency,system_wide_balancing_area,2307021218,0.0
contingency,system_wide_balancing_area,2307021220,0.0
contingency,system_wide_balancing_area,2307021222,25.974047991269146
contingency,system_wide_balancing_area,2307050200,150.0
contingency,system_wide_balancing_area,2307050202,131.64195297954893
contingency,system_wide_balancing_area,2307050204,48.54050186030946
contingency,system_wide_balancing_area,2307050206,0.0
contingency,system_wide_balancing_area,2307050208,88.74050186030951
contingency,system_wide_balancing_area,2307050210,88.74050186030951
contingency,system_wide_balancing_area,2307050212,0.0
contingency,system_wide_balancing_area,2307050214,134.4
contingency,system_wide_balancing_area,2307050216,0.0
contingency,system_wide_balancing_area,2307050218,0.0
contingency,system_wide_balancing_area,2307050220,0.0
contingency,system_wide_balancing_area,2307050222,85.31387987167055
contingency,system_wide_balancing_area,2307092200,133.76840489121008
contingency,system_wide_balancing_area,2307092202,0.0
contingency,system_wide_balancing_area,2307092204,76.26952385134607
contingency,system_wide_balancing_area,2307092206,0.0
contingency,system_wide_balancing_area,2307092208,0.0
contingency,system_wide_balancing_area,2307092210,44.3405018603095
contingency,system_wide_balancing_area,2307092212,0.0
contingency,system_wide_balancing_area,2307092214,0.0
contingency,system_wide_balancing_area,2307092216,0.0
contingency,system_wide_balancing_area,2307092218,0.0
contingency,system_wide_balancing_area,2307092220,0.0
contingency,system_wide_balancing_area,2307092222,0.0
contingency,system_wide_balancing_area,2307102700,117.20094069823
contingency,system_wide_balancing_area,2307102702,134.4
contingency,system_wide_balancing_area,2307102704,134.573184812749
contingency,system_wide_balancing_area,2307102706,70.19997305567311
contingency,system_wide_balancing_area,2307102708,0.0
contingency,system_wide_balancing_area,2307102710,0.0
contingency,system_wide_balancing_area,2307102712,0.0
contingency,system_wide_balancing_area,2307102714,0.0
contingency,system_wide_balancing_area,2307102716,95.44950953017009
contingency,system_wide_balancing_area,2307102718,36.674305716979426
contingency,system_wide_balancing_area,2307102720,29.997944944934282
contingency,system_wide_balancing_area,2307102722,121.40298313795856
contingency,system_wide_balancing_area,2307121500,147.2442200946025
contingency,system_wide_balancing_area,2307121502,150.0
contingency,system_wide_balancing_area,2307121504,83.48647933567963
contingency,system_wide_balancing_area,2307121506,121.40298313795856
contingency,system_wide_balancing_area,2307121508,88.74050186030951
contingency,system_wide_balancing_area,2307121510,127.61156402071882
contingency,system_wide_balancing_area,2307121512,60.74050186030951
contingency,system_wide_balancing_area,2307121514,0.0
contingency,system_wide_balancing_area,2307121516,0.0
contingency,system_wide_balancing_area,2307121518,49.83850449903145
contingency,system_wide_balancing_area,2307121520,75.72324168228317
contingency,system_wide_balancing_area,2307121522,121.40298313795856
contingency,system_wide_balancing_area,2308022000,150.0
contingency,system_wide_balancing_area,2308022002,0.0
contingency,system_wide_balancing_area,2308022004,121.76838447864466
contingency,system_wide_balancing_area,2308022006,11.04058516336417
